,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,24094886.0,39558680.0,40972296.0,40627676.0,0.010492338,0.051315166,0.044990577,2199.191,1.0866826,352.37494,20.47806,7249.278,1.2443643,0.0,21.59575,0.0,8638.05,0.0,0.0,106.95641,-0.008098954,0.009602574
1,18508868.0,1378027900.0,1385181600.0,1385145500.0,0.048375428,0.48415837,1.8584694,1224720.9,0.0,0.0,408.15482,2527572.8,0.0,0.0,406.0977,0.0,22587.578,0.0,0.0,0.0022092885,-7.7515097e-07,-4.095443e-06
2,306201.5,3069702.0,3960278.5,3944349.2,0.003956948,0.004602194,0.0049398285,1234.6368,0.0,0.0,8.279659,709.9631,0.0,0.0,5.166685,0.0,174.14124,0.0,0.0,0.15980537,-3.512076e-05,-0.00016098762
3,1379276.9,108902880.0,243613000.0,184754220.0,0.016103273,0.13430178,0.051477414,24281.86,0.0,0.0,38.57906,49514.58,0.0,0.0,20.34667,0.0,566.2419,0.0,0.0,0.1509254,-3.3072865e-05,-0.00017493822
4,13090014.0,23693058.0,26308456.0,26311138.0,0.014704727,0.010835261,0.041435935,731.16797,0.0,0.0,3.604754,1878.847,0.0,0.0,2.6000478,0.0,2956.3518,0.0,0.0,0.0,0.0,0.0
5,167643.19,142238900.0,195517260.0,180712240.0,0.06464031,0.1931561,0.12286659,461.5548,0.0,0.0,3.2099564,471.5793,0.0,0.0,3.1950607,0.0,41035.16,0.0,0.0,0.0014457062,-1.378733e-10,-8.499636e-06
6,34868350.0,43752480.0,48228716.0,48218136.0,0.0147473,0.051304918,0.053029202,49345.543,0.0,0.0,33.057358,52497.88,0.0,0.0,36.521122,0.0,12872.649,0.0,0.0,9.568596,0.0006486302,0.008007699
7,102387.75,320014800.0,853684800.0,384564860.0,0.008524781,0.1772488,0.12739542,7983.024,0.0,0.0,104.52951,1204454.8,0.0,0.0,99.90642,0.0,3349.838,0.0,0.0,0.016925706,1.2962467e-07,3.7670645e-06
8,35450816.0,36819250.0,41228316.0,41229140.0,0.013315255,0.0070999153,0.042786323,5102.1016,0.0,0.0,30.753742,9588.102,0.0,0.0,33.57599,0.0,13063.965,0.0,0.0,0.13571478,-2.2410097e-05,-6.366342e-05
9,19786410.0,23935262.0,43127164.0,40980580.0,0.016864812,0.024995606,0.043132696,4091.262,0.0,0.0,35.098347,4260.7666,0.0,0.0,38.917027,0.0,7920.2017,0.0,0.0,0.001043469,-1.08960016e-07,-2.8887544e-07
10,35632524.0,56563490.0,73402370.0,71002984.0,0.031636838,0.0040574083,0.032385614,2607834.0,0.0,0.0,682.8545,2611995.2,0.0,0.0,702.613,0.0,8333.236,0.0,0.0,0.0,0.0,0.0
11,35451100.0,35537360.0,40562710.0,40562656.0,0.013344866,0.026732564,0.039186515,3689.0825,0.0,0.0,28.587574,6230.6143,0.0,0.0,24.727459,0.0,10630.54,0.0,0.0,3.4338415,-0.00034376176,-0.0004231512
